Date,State,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,ln_Wage,Hiring_Rate,Friction_Proxy,LH_Share,Real_Wage,ln_Real_Wage,Friction_Lag3,Friction_x_Education,Labor_Tightness,ln_Tightness,Educ_Attainment,ln_Education,Min_Wage,ln_Min_Wage,Post_2021
2021-03-01,CA,821.0,673.0,18871089.0,8.5,35.65,14178.6,3.573749146860305,0.0356630187054917,0.007842684648458815,0.0007513397875448,31.58476360671948,3.4526748399699403,0.005398936505727042,0.01922586169394729,0.0005118318041641,-7.577514494387117,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-04-01,CA,933.0,638.0,18953854.0,8.4,35.7,14369.8,3.5751506887855933,0.0336607003514958,0.015564116933685361,0.0007581466017412,31.432962635120447,3.4478571077454667,0.006395339076880769,0.022774097166650874,0.0005860097295854,-7.442174165136888,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-05-01,CA,967.0,662.0,18991064.0,8.0,36.15,14507.7,3.5876769486047735,0.0348584997659952,0.016060184937505346,0.0007639224426814,31.61937995327573,3.4537702222682425,0.009360058142979355,0.033331598383002786,0.0006364835587937,-7.359551970946531,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-06-01,CA,1043.0,655.0,19080789.0,7.9,35.69,14553.8,3.574870537502069,0.0343277209343911,0.020334588889379786,0.0007627462365418,30.9550955463433,3.4325376235871166,0.007842684648458815,0.027928161444493196,0.0006919279724527,-7.276028693814806,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-07-01,CA,1206.0,672.0,19078070.0,7.4,35.98,14595.9,3.582963228522387,0.0352236887693566,0.027990252682792337,0.0007650616650426,31.063272784779866,3.436026181930641,0.015564116933685361,0.055424537635891634,0.000854242452056,-7.0652955027631705,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-08-01,CA,1175.0,677.0,19103848.0,7.0,36.36,14729.9,3.5934692693092782,0.0354378866498519,0.02606804660506093,0.000771043613831,31.302354882717953,3.4436933305856146,0.016060184937505346,0.057191058657600005,0.0008786561893558,-7.037116875182864,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-09-01,CA,1194.0,688.0,19092098.0,6.5,36.15,14762.1,3.5876769486047735,0.0360358510625704,0.026503111391948646,0.0007732047048993,30.98135902303676,3.4333857017811367,0.020334588889379786,0.07241240810588975,0.0009621378839156,-6.946352787095719,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-10-01,CA,1232.0,705.0,19126570.0,6.1,36.42,15137.7,3.595118074299462,0.0368597192282777,0.027553293664258672,0.0007914487542721,30.91479204483819,3.4312347763127726,0.027990252682792337,0.09967457966715519,0.0010559510310251,-6.853313466908528,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-11-01,CA,1208.0,726.0,19146512.0,5.7,36.82,15288.1,3.606041175804932,0.0379181336005221,0.025174298065360416,0.0007984796395291,30.988869671840217,3.4336280971699678,0.02606804660506093,0.09282951524409207,0.0011068847660681,-6.80620572636673,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2021-12-01,CA,1199.0,720.0,19209716.0,5.4,37.02,15332.6,3.611458307145352,0.0374810330355742,0.02493529836672234,0.0007981690098906,30.94352379426374,3.4321637298771233,0.026503111391948646,0.09437880099911754,0.0011558579889314,-6.7629123632233945,35.2,3.5610460826040513,13.0,2.5649493574615367,1
2022-01-01,CA,1177.0,669.0,19254374.0,5.2,37.51,15034.5,3.624607564093796,0.0347453518873166,0.026383615483941466,0.0007808355649474,31.16467217379301,3.4392851511550475,0.027553293664258672,0.09811854846594736,0.0011755570648318,-6.74601314600557,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-02-01,CA,1279.0,661.0,19255349.0,4.8,36.85,15235.5,3.6068556186353455,0.0343281235775056,0.03209497786822768,0.0007912346849698,30.40571862917399,3.4146307035229575,0.025174298065360416,0.08964683550795846,0.0013838146134527,-6.582911380576094,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-03-01,CA,1284.0,652.0,19249837.0,4.5,36.81,15297.4,3.60576954739093,0.0338704166689827,0.03283144683251084,0.0007946768588222,30.03760183402046,3.402449991286402,0.02493529836672234,0.08879574656737979,0.0014822636333665,-6.5141848776680265,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-04-01,CA,1309.0,665.0,19265425.0,4.3,37.1,15403.1,3.6136169696133895,0.0345177954807641,0.033427759834003146,0.0007995203843154,30.181187686485703,3.4072188059943267,0.026383615483941466,0.09395327056402135,0.0015801291933666,-6.450248667332483,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-05-01,CA,1360.0,657.0,19259838.0,4.1,37.53,15456.0,3.6251406131469297,0.0341124364597459,0.036500826227094954,0.0008024989618292,30.24413113032016,3.4093021534332237,0.03209497786822768,0.11429169520891591,0.001722274699679,-6.3641093620759985,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-06-01,CA,1221.0,634.0,19261014.0,4.0,37.32,15462.1,3.619529375979143,0.0329162317207183,0.03047606943227392,0.0008027666663863,29.701814298355355,3.3912081314296016,0.03283144683251084,0.11691429512913591,0.0015848075288248,-6.44729231194457,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-07-01,CA,1439.0,606.0,19243485.0,3.9,37.86,15365.6,3.633895145781177,0.0314911774036771,0.04328737752023607,0.0007984832269206,30.136078843591164,3.4057230866456476,0.033427759834003146,0.11903779320710596,0.0019173988442029,-6.256785780115498,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-08-01,CA,1162.0,693.0,19212192.0,3.8,37.55,15444.0,3.625673378210144,0.0360708450134164,0.02441158197877681,0.0008038645460132,29.870686079492508,3.3968776008123305,0.036500826227094954,0.1299811242478077,0.001591642815584,-6.44298857880321,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-09-01,CA,1170.0,581.0,19239929.0,4.0,37.68,15491.6,3.629129449708162,0.0301976166336164,0.03061341858382118,0.0008051796864738,29.84746687183018,3.3960999743223983,0.03047606943227392,0.10852668766496812,0.0015202758804359,-6.488863460306333,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-10-01,CA,1207.0,602.0,19278884.0,4.1,38.1,15637.7,3.6402142821326553,0.0312258738628231,0.03138148452991366,0.0008111309762536,30.01225038338026,3.401605644424247,0.04328737752023607,0.15414834614463935,0.0015270087412862,-6.484444528278552,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-11-01,CA,1177.0,608.0,19323800.0,4.3,37.65,15754.8,3.628332954245902,0.0314637907657914,0.029445554187064658,0.0008153054782185,29.580450723929502,3.3871136946219234,0.02441158197877681,0.08693076837569082,0.0014164963942524,-6.55956878422997,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2022-12-01,CA,1184.0,568.0,19362803.0,4.4,37.66,15741.0,3.628598523229006,0.0293345958227225,0.031813575751403346,0.0008129504803617,29.583752810943942,3.3872253191117525,0.03061341858382118,0.10901579432303447,0.0013897311721392,-6.578644951882674,35.2,3.5610460826040513,14.0,2.6390573296152584,1
2023-01-01,CA,937.0,638.0,19397463.0,4.4,38.32,15424.9,3.64597195310266,0.0328908991861461,0.015414386922660969,0.0007952019292419,29.943096464949072,3.399298795986749,0.03138148452991366,0.11175091255154869,0.0010978474115637,-6.8144039149838225,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-02-01,CA,930.0,592.0,19424892.0,4.5,37.9,15498.5,3.634951112088381,0.0304763599200448,0.017400354143539125,0.0007978680138865,29.51372134682369,3.384855285606964,0.029445554187064658,0.10485697538795193,0.0010639269791907,-6.845788518997851,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-03-01,CA,898.0,558.0,19448862.0,4.5,37.91,15520.2,3.635214929528243,0.0286906246751095,0.01748174263357928,0.0007980004177108,29.485220610891883,3.3838891415642722,0.031813575751403346,0.11328960930316212,0.0010260526068597,-6.882036259805565,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-04-01,CA,1021.0,455.0,19474196.0,4.5,38.29,15558.9,3.6451887654892032,0.0233642508270944,0.029064101028869176,0.0007989495432828,29.68007604550182,3.3904759804758777,0.015414386922660969,0.05489134216668496,0.001165074485688,-6.75497025779536,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-05-01,CA,848.0,548.0,19497204.0,4.6,38.06,15647.6,3.639163861868003,0.0281065941557568,0.01538682161811509,0.0008025560998387,29.45423467201171,3.3828376916794323,0.017400354143539125,0.061963462958773176,0.0009455090385624,-6.963787110353088,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-06-01,CA,901.0,627.0,19518556.0,4.6,37.68,15628.3,3.629129449708162,0.0321232779719975,0.014037923707061117,0.0008006893542739,29.094932996506742,3.3705640351847492,0.01748174263357928,0.06225329112239973,0.0010035043843273,-6.904257020701689,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-07-01,CA,905.0,603.0,19531760.0,4.7,38.4,15453.9,3.648057459593681,0.030872793849607,0.015461996256353755,0.0007912190196889,29.592969347589868,3.387536811076304,0.029064101028869176,0.10349860311326296,0.0009858465979991,-6.922009795588032,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-08-01,CA,921.0,539.0,19546854.0,4.8,37.85,15528.3,3.6336309798834576,0.0275747698325265,0.019542786782977967,0.000794414282728,29.028737233813164,3.3682862784274463,0.01538682161811509,0.054793180846916076,0.000981615762823,-6.926310606400856,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-09-01,CA,852.0,538.0,19559854.0,4.9,38.11,15596.7,3.640476714885769,0.0275053177799793,0.016053289559318798,0.0007973832524516,29.114568563766777,3.371238686830219,0.014037923707061117,0.04998969322492453,0.0008889511701897,-7.025468250629583,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-10-01,CA,747.0,543.0,19580260.0,5.0,38.53,15719.2,3.6514371586380663,0.0277320117301813,0.010418656340620605,0.0008028085428896,29.395253464458428,3.380833214523572,0.015461996256353755,0.05506088119792704,0.000763013361416,-7.178235015147642,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-11-01,CA,756.0,476.0,19584613.0,5.0,38.24,15831.1,3.643882088183201,0.0243047947896647,0.014296938111567485,0.0008083437747787,29.131213832314344,3.3718102395956193,0.019542786782977967,0.06959276431668991,0.0007720346580246,-7.166481115132889,35.2,3.5610460826040513,15.5,2.740840023925201,1
2023-12-01,CA,785.0,522.0,19611825.0,5.1,38.43,15853.9,3.648838404576753,0.0266165948350038,0.01341027670805751,0.0008083847372694,29.219725303733554,3.374844005310998,0.016053289559318798,0.057166503898120724,0.0007848406184913,-7.150029894564929,35.2,3.5610460826040513,15.5,2.740840023925201,1
2015-04-01,CO,116.0,101.0,2811615.0,4.0,26.85,2204.7,3.2902658209548736,0.0359224146976026,0.00533501208380237,0.0007841400760772,26.68234520916765,3.2840021185774124,-0.003917955169332242,-0.014690388876723708,0.0010314356695351,-6.876803593335637,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-05-01,CO,109.0,101.0,2813611.0,3.9,26.82,2210.6,3.2891478778535324,0.0358969310256464,0.002843321269358131,0.0007856807497553,26.564928164860063,3.2795918557720176,-0.0021364546460945076,-0.008010645403571735,0.000993339802436,-6.914437754634664,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-06-01,CO,101.0,98.0,2815094.0,3.8,26.41,2230.6,3.273742726309041,0.034812336639558,0.001065683774680348,0.0007923714092673,26.086621770029918,3.261422607055811,-0.004982715316475384,-0.01868271138832514,0.0009441584319536,-6.965216575441363,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-07-01,CO,119.0,115.0,2816411.0,3.6,26.76,2223.7,3.286908235260028,0.0408321086659582,0.001420247257946372,0.0007895509568738,26.39047245351505,3.2730030531028036,0.00533501208380237,0.02000364955335477,0.0011736765534417,-6.7476141036771455,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-08-01,CO,102.0,100.0,2818352.0,3.5,27.0,2229.3,3.295836866004329,0.0354817283291796,0.0007096345665835921,0.0007909941696424,26.62727016842203,3.281935884936447,0.002843321269358131,0.010661044688637829,0.0010340389398789,-6.8742828441476025,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-09-01,CO,103.0,115.0,2821852.0,3.4,26.81,2233.6,3.288774952247868,0.0407533775690574,-0.004252526355032086,0.0007915369055499,26.499452921708816,3.2771240883152584,0.001065683774680348,0.003995785656816828,0.0010735544474713,-6.836780222349579,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-10-01,CO,106.0,122.0,2827738.0,3.4,27.06,2243.2,3.2980566227426418,0.0431440253658578,-0.005658232834866597,0.0007932842434482,26.720118031573236,3.285416766007986,0.001420247257946372,0.005325222882498855,0.001102523309735,-6.810153808249963,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-11-01,CO,109.0,118.0,2835878.0,3.3,27.25,2253.5,3.305053521109253,0.0416096884280635,-0.0031736203038353556,0.0007946392616325,26.875625480532907,3.2912197598712463,0.0007096345665835921,0.002660777699826261,0.0011647293370978,-6.755266547628356,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2015-12-01,CO,104.0,135.0,2845145.0,3.3,27.02,2271.9,3.2965773325320527,0.0474492512683887,-0.01089575399496335,0.0007985181774566,26.677478392166925,3.283819703543563,-0.004252526355032086,-0.01594486490119413,0.0011076817355583,-6.80548597419487,42.5,3.7495040759303713,8.23,2.1077860146889784,0
2016-01-01,CO,114.0,115.0,2854015.0,3.3,27.41,2231.0,3.3109079103146946,0.0402941119790891,-0.0003503835824268618,0.0007817057723943,27.07494685506539,3.2986088300066565,-0.005658232834866597,-0.021215567076895363,0.00121041601202,-6.716791166876314,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-02-01,CO,107.0,118.0,2861699.0,3.3,27.47,2246.2,3.3130945001071823,0.0412342458099192,-0.003843870372111113,0.000784918329985,27.170341161897056,3.3021259799253806,-0.0031736203038353556,-0.011899502264686048,0.0011330416799335,-6.782849510381146,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-03-01,CO,115.0,105.0,2867811.0,3.3,27.31,2255.7,3.3072529354856135,0.0366132914616758,0.003486980139207221,0.0007865581100009,26.927673765120968,3.293154522294884,-0.01089575399496335,-0.04085367401444971,0.0012151597454813,-6.712879733069679,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-04-01,CO,120.0,159.0,2872742.0,3.3,27.42,2269.6,3.3112726741341683,0.0553478175206823,-0.013575879769223968,0.0007900465826725,26.932963195420772,3.2933509340202294,-0.0003503835824268618,-0.0013137646704486036,0.0012658162954987,-6.672038072030205,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-05-01,CO,125.0,111.0,2877408.0,3.3,27.31,2262.6,3.3072529354856135,0.0385763854135388,0.004865490052158053,0.0007863326994294,26.761649920478217,3.28696988958052,-0.003843870372111113,-0.01441260762757861,0.0013164204686574,-6.632838992051006,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-06-01,CO,125.0,134.0,2882414.0,3.2,26.8,2289.5,3.288401887516811,0.0464888111145727,-0.0031223828360533914,0.0007942995003493,26.189189999250694,3.2653467301776824,0.003486980139207221,0.013074446244645729,0.0013552008837037,-6.603805581983072,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-07-01,CO,141.0,124.0,2887674.0,3.2,26.62,2287.6,3.2816628129669656,0.0429411353220619,0.0058870911328633355,0.0007921946867963,26.02640197250324,3.25911148327115,-0.013575879769223968,-0.050902816529045936,0.0015258820767164,-6.485182625176321,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-08-01,CO,114.0,118.0,2892940.0,3.1,26.6,2294.5,3.2809112157876537,0.0407889551805429,-0.001382676446798067,0.0007931377767945,25.958844291088987,3.2565123720116524,0.004865490052158053,0.018243174781965295,0.0012711702817337,-6.667817321135158,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-09-01,CO,119.0,151.0,2897936.0,3.0,26.76,2301.2,3.286908235260028,0.0521060506512221,-0.01104234185986164,0.0007940824089973,26.04666185690119,3.259889616299258,-0.0031223828360533914,-0.011707387170397224,0.0013687902930453,-6.593827926991397,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-10-01,CO,117.0,114.0,2902399.0,2.9,27.24,2297.4,3.3046864812813115,0.0392778525626559,0.0010336276990172612,0.0007915520919074,26.451898023090827,3.2753279146367866,0.0058870911328633355,0.022073672198044625,0.0013900510435059,-6.578414810567028,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-11-01,CO,113.0,102.0,2906799.0,2.8,26.97,2305.2,3.2947251371516386,0.0350901455518596,0.0037842313830436848,0.000793037289472,26.158869666895292,3.264188317203471,-0.001382676446798067,-0.005184350972962276,0.0013883706048179,-6.5796244461843685,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2016-12-01,CO,132.0,125.0,2911887.0,2.7,26.95,2321.2,3.2939832973550063,0.0429274899747139,0.0024039394385839837,0.0007971463178344,26.07364767121255,3.2609251365011565,-0.01104234185986164,-0.04140330581136777,0.0016789418301221,-6.389591547036549,42.5,3.7495040759303713,8.31,2.1174596088673567,0
2017-01-01,CO,118.0,115.0,2918255.0,2.6,27.42,2273.2,3.3112726741341683,0.0394071114415978,0.0010280116028242906,0.0007789586585133,26.42154003398764,3.27417958785666,0.0010336276990172612,0.003875591270459752,0.00155519704017,-6.466153027442729,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-02-01,CO,118.0,99.0,2926209.0,2.5,27.44,2292.5,3.3120018028576843,0.0338321698826023,0.006493042704741869,0.0007834368631905,26.398767571289234,3.273317326156879,0.0037842313830436848,0.014188990994985922,0.0016130085034937,-6.429654208003135,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-03-01,CO,95.0,114.0,2935526.0,2.4,27.26,2306.8,3.3054204262683866,0.0388346074945342,-0.006472434582422366,0.0007858216891964,26.237856182244606,3.2672032603664554,0.0024039394385839837,0.009013580723260415,0.0013484238713379,-6.608818871306613,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-04-01,CO,118.0,100.0,2945918.0,2.4,27.74,2313.6,3.3228754148866853,0.0339452761414268,0.006110149705456839,0.000785357908808,26.66694696408169,3.2834248571035936,0.0010280116028242906,0.003854533694893392,0.0016689760769534,-6.395544968165811,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-05-01,CO,118.0,105.0,2956773.0,2.4,27.16,2315.8,3.3017453026904953,0.0355116879111112,0.0043966851699471015,0.0007832187320433,26.129606563826826,3.263069022543039,0.006493042704741869,0.0243456900866196,0.0016628488783774,-6.399222955794447,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-06-01,CO,119.0,109.0,2967284.0,2.5,27.25,2339.4,3.305053521109253,0.0367339290745341,0.003370085236195794,0.0007883977401556,26.199120055045196,3.2657258245177414,-0.006472434582422366,-0.024268419847985355,0.0016041605724291,-6.435154667048736,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-07-01,CO,119.0,92.0,2977132.0,2.6,27.65,2331.1,3.3196257279683437,0.0309022240196269,0.00906913096228182,0.0007830018957842,26.574987000650992,3.279970435070827,0.006110149705456839,0.022910031225155177,0.0015373598069964,-6.477688744882279,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-08-01,CO,131.0,100.0,2985566.0,2.7,27.46,2338.0,3.312730400339825,0.0334944864725817,0.010383290806500342,0.0007831010937289,26.291189111806286,3.26923386829352,0.0043966851699471015,0.016485388965299275,0.0016251028621882,-6.422184165395646,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-09-01,CO,125.0,102.0,2992312.0,2.8,27.77,2341.1,3.323956301318708,0.0340873545272017,0.007686364256133719,0.0007823716243493,26.452915332643496,3.2753663727462956,0.003370085236195794,0.012636148329348897,0.0014919185279762,-6.507692384605557,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-10-01,CO,142.0,110.0,2997994.0,2.8,27.95,2344.5,3.3304171996011083,0.0366912008496347,0.01067380388353012,0.0007820229126542,26.603758930526382,3.2810525189815705,0.00906913096228182,0.03400474350822202,0.0016916073118987,-6.382076129900261,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-11-01,CO,131.0,119.0,3003144.0,2.8,27.94,2351.1,3.330059353828816,0.0396251395204492,0.00399581238861673,0.0007828795422397,26.523475760663857,3.278030218594959,0.010383290806500342,0.038932191200543385,0.0015578911396094,-6.464422205855672,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2017-12-01,CO,130.0,106.0,3008759.0,2.9,28.12,2371.1,3.336481066942464,0.035230472098297,0.00797671066376536,0.0007880657772855,26.63822618591231,3.2823472588424334,0.007686364256133719,0.028820054107458894,0.0014899028538642,-6.509044359899146,42.5,3.7495040759303713,9.3,2.2300144001592104,0
2018-01-01,CO,129.0,115.0,3015824.0,2.9,28.21,2326.2,3.339676525013905,0.0381321986959451,0.004642180710810711,0.0007713314835348,26.610300893276918,3.281298392452046,0.01067380388353012,0.04002147116697761,0.0014749786002329,-6.519111797612238,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-02-01,CO,148.0,123.0,3024932.0,2.9,28.42,2342.5,3.347093122668954,0.0406620710812672,0.008264648593753513,0.0007743975732347,26.736410357112803,3.2860263202209183,0.00399581238861673,0.0149823148377715,0.0016871282646558,-6.384727447095794,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-03-01,CO,147.0,130.0,3035284.0,2.9,28.39,2355.5,3.34603697048488,0.0428296001296748,0.005600793863111327,0.0007760394085034,26.7030508820925,3.284777824125338,0.00797671066376536,0.029908709146305473,0.0016700135859581,-6.394923517282287,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-04-01,CO,131.0,108.0,3044888.0,3.0,28.79,2365.8,3.3600281046240843,0.0354692849129426,0.007553644009237778,0.0007769743911762,27.00894040211488,3.296167937198468,0.004642180710810711,0.017405875496390107,0.0014340976307393,-6.547219456319346,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-05-01,CO,133.0,129.0,3052254.0,3.0,28.51,2368.9,3.3502549029245805,0.0422638482904764,0.0013105069237357048,0.0007761149629093,26.68600661105618,3.284139331055197,0.008264648593753513,0.030988333588411007,0.0014524785071404,-6.5344838664971485,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-06-01,CO,138.0,111.0,3057124.0,3.1,28.66,2394.7,3.3555024224000256,0.036308635174759,0.008831830177644086,0.0007833179157927,26.802257288321954,3.288486111146094,0.005600793863111327,0.02100019941818173,0.0014561440436259,-6.531963403039248,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-07-01,CO,123.0,118.0,3059993.0,3.1,28.78,2387.7,3.359680701459222,0.0385621797174045,0.0016339906659917196,0.0007802959026376,26.893479901597843,3.2918838743880965,0.007553644009237778,0.02832241900076408,0.0012966506575289,-6.647970756474839,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-08-01,CO,145.0,123.0,3062145.0,3.1,28.9,2396.4,3.3638415951183864,0.0401679215060031,0.007184506285626579,0.0007825886755852,26.957432359941667,3.2942590426340295,0.0013105069237357048,0.004913751052081998,0.0015274976706977,-6.484124391831154,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-09-01,CO,157.0,109.0,3064766.0,3.1,29.38,2381.9,3.380314170745731,0.0355655211523489,0.01566188087442891,0.000777188209475,27.348767398148958,3.308671460143049,0.008831830177644086,0.033114983249001355,0.0016524968395734,-6.405467898752527,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-10-01,CO,144.0,96.0,3068350.0,3.1,29.55,2393.7,3.386083743852107,0.0312871738882461,0.015643586944123062,0.0007801261264197,27.44280952795405,3.312104185661359,0.0016339906659917196,0.006126654662168134,0.0015138955107215,-6.493069141723989,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-11-01,CO,154.0,113.0,3072875.0,3.1,29.57,2406.0,3.3867603338643857,0.0367733799780336,0.013342553797339625,0.0007829801082048,27.48073505308915,3.31348521565322,0.007184506285626579,0.02693833560150423,0.001616643025012,-6.427403486511675,42.5,3.7495040759303713,10.2,2.322387720290225,0
2018-12-01,CO,156.0,103.0,3077736.0,3.0,29.88,2417.9,3.3971893602646164,0.0334661582409927,0.017220450357015676,0.0007856099418533,27.749826361827296,3.3232295829414182,0.01566188087442891,0.05872428617540713,0.0016895536199336,-6.383290915152481,42.5,3.7495040759303713,10.2,2.322387720290225,0
2019-01-01,CO,156.0,118.0,3082124.0,3.0,30.1,2376.4,3.40452517175483,0.0382852863804311,0.012329160020816814,0.0007710267335123,27.976942995949496,3.331380706511751,0.015643586944123062,0.05865569300916056,0.0016871482133749,-6.384715623097866,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-02-01,CO,150.0,110.0,3085607.0,2.9,29.95,2393.9,3.3995293245614584,0.0356493876245419,0.012963413681651617,0.0007758279003126,27.754225502232366,3.3233880989512063,0.013342553797339625,0.050027959846445175,0.001676303493317,-6.391164211384203,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-03-01,CO,155.0,96.0,3088437.0,2.8,30.26,2398.5,3.40982670836021,0.0310836840770914,0.019103514172379103,0.0007766064193635,27.935850352174995,3.3299108228335297,0.017220450357015676,0.06456814880298689,0.001792399937481,-6.324199809932286,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-04-01,CO,154.0,149.0,3091583.0,2.6,30.35,2413.2,3.4127965175055075,0.0481953743438232,0.001617294441067893,0.000780570989037,27.913990158012485,3.3291280025039045,0.012329160020816814,0.04622823575085042,0.0019158718763419,-6.257582472054588,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-05-01,CO,152.0,102.0,3095112.0,2.6,30.22,2424.9,3.4085039568445934,0.0329551886975334,0.016154504263496766,0.000783461147771,27.7875655709451,3.3245886390156496,0.012963413681651617,0.048606372437324276,0.001888834344655,-6.271795389038185,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-06-01,CO,150.0,112.0,3098899.0,2.5,30.19,2445.1,3.4075107437187473,0.0361418684506981,0.012262419652915439,0.0007890221656143,27.769008357724726,3.323920591560659,0.019103514172379103,0.07162870425392906,0.0019361715241445,-6.247042696870151,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-07-01,CO,154.0,123.0,3102890.0,2.5,30.25,2445.3,3.4094961844768505,0.0396404642123955,0.009990686102311071,0.0007880717653542,27.760129905161026,3.3236008152083834,0.001617294441067893,0.006064052098763597,0.0019852460125882,-6.222012436709664,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-08-01,CO,148.0,123.0,3107255.0,2.5,30.12,2456.0,3.405189402931693,0.0395847782045567,0.00804568662694243,0.0007904082542308,27.615568279460703,3.3183796817928966,0.016154504263496766,0.06057137958061568,0.0019052185932599,-6.263158529868327,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-09-01,CO,148.0,119.0,3112667.0,2.5,30.79,2441.0,3.427189961936409,0.0382308804636024,0.009316769188608997,0.0007842149513584,28.186484147720623,3.338842577508218,0.012262419652915439,0.045977992469375124,0.0019019059860884,-6.264898745056165,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-10-01,CO,131.0,111.0,3118989.0,2.6,30.53,2451.0,3.4187098067467865,0.0355884551051638,0.006412334253182682,0.0007858315627275,27.869673582080853,3.327539129264553,0.009990686102311071,0.03746011826195628,0.001615414975321,-6.428163404650514,42.5,3.7495040759303713,11.1,2.4069451083182885,0
2019-11-01,CO,134.0,98.0,3125737.0,2.7,30.66,2461.7,3.422958873443668,0.0313526058014477,0.011517283763797147,0.0007875582622594,27.909767836853717,3.328976729235372,0.00804568662694243,0.030167334801379123,0.0015877736876016,-6.445422440418039,42.5,3.7495040759303713,11.1,2.4069451083182885,0
